bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
841,124.955,0,25.66,-25.66,1,200,1,200,49.91,0,0,0,0,0,0,0,0,0,0,200
843,57.455,0,22.3,-22.3,1,100,1,100,14.91,0,0,0,0,0,0,0,0,0,0,100
845,124.955,0,25.66,-25.66,1,200,1,200,49.91,0,0,0,0,0,0,0,0,0,0,200
849,19.36,0,500,-500,1,100,1,27.94,10.78,0,0,0,0,0,0,0,0,0,0,27.94
850,0,0,33.33,-33.33,1,100,0,169.81,154.81,0,0,0,0,0,0,0,0,0,0,169.811
854,56.795,0,22.36,-22.36,1,100,1,100,13.59,0,0,0,0,0,0,0,0,0,0,100
858,57.625,0,22.17,-22.17,1,100,1,100,15.25,0,0,0,0,0,0,0,0,0,0,100
865,61.655,0,26.39,-26.39,1,100,1,100,23.31,0,0,0,0,0,0,0,0,0,0,100
866,132.5,0,90.78,-90.78,1,100,1,265,0,0,0,0,0,0,0,0,0,0,0,265
866,0,0,33.33,-33.33,1,100,0,276,0.99,0,0,0,0,0,0,0,0,0,0,276
871,550,0,238.02,-238.02,1,900,1,900,200,0,0,0,0,0,0,0,0,0,0,900
874,300,0,158.4,-158.4,1,500,1,500,100,0,0,0,0,0,0,0,0,0,0,500
880,60.685,0,17.3,-17.3,1,100,1,100,21.37,0,0,0,0,0,0,0,0,0,0,100
884,62.555,0,28.93,-28.93,1,100,1,100,25.11,0,0,0,0,0,0,0,0,0,0,100
888,60.025,0,13.5,-13.5,1,100,1,100,20.05,0,0,0,0,0,0,0,0,0,0,100
891,60.995,0,12.33,-12.33,1,100,1,100,21.99,0,0,0,0,0,0,0,0,0,0,100
892,137,0,107.28,-107.28,1,100,1,274,0,0,0,0,0,0,0,0,0,0,0,274
893,62.655,0,45.64,-45.64,1,100,1,100,25.31,0,0,0,0,0,0,0,0,0,0,100
902,61.655,0,26.39,-26.39,1,100,1,100,23.31,0,0,0,0,0,0,0,0,0,0,100
903,146.5,0,116.18,-116.18,1,100,1,293,0,0,0,0,0,0,0,0,0,0,0,293
903,0,0,33.33,-33.33,1,100,0,101.8,86.8,0,0,0,0,0,0,0,0,0,0,101.797
911,61.655,0,26.39,-26.39,1,100,1,100,23.31,0,0,0,0,0,0,0,0,0,0,100
913,132.525,0,58.97,-58.97,1,200,1,200,65.05,0,0,0,0,0,0,0,0,0,0,200
924,132.525,0,58.97,-58.97,1,200,1,200,65.05,0,0,0,0,0,0,0,0,0,0,200
927,145.63,0,500,-500,1,100,1,174.76,116.5,0,0,0,0,0,0,0,0,0,0,174.756
932,62.555,0,28.93,-28.93,1,100,1,100,25.11,0,0,0,0,0,0,0,0,0,0,100
936,60.025,0,13.5,-13.5,1,100,1,100,20.05,0,0,0,0,0,0,0,0,0,0,100
939,0,0,33.33,-33.33,1,100,0,58.09,43.09,0,0,0,0,0,0,0,0,0,0,58.094
941,60.025,0,13.5,-13.5,1,100,1,100,20.05,0,0,0,0,0,0,0,0,0,0,100
943,60.995,0,12.33,-12.33,1,100,1,100,21.99,0,0,0,0,0,0,0,0,0,0,100
945,62.655,0,45.64,-45.64,1,100,1,100,25.31,0,0,0,0,0,0,0,0,0,0,100
946,61.655,0,26.39,-26.39,1,100,1,100,23.31,0,0,0,0,0,0,0,0,0,0,100
954,149.5,0,61.94,-61.94,1,100,1,299,0,0,0,0,0,0,0,0,0,0,0,299
955,163.065,0,500,-500,1,100,1,198.66,127.47,0,0,0,0,0,0,0,0,0,0,198.661
956,155.37,0,500,-500,1,100,1,302.98,7.76,0,0,0,0,0,0,0,0,0,0,302.981
958,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
959,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
960,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
961,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
962,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
963,117.135,0,18.06,-18.06,1,200,1,200,34.27,0,0,0,0,0,0,0,0,0,0,200
964,117.135,0,18.06,-18.06,1,200,1,200,34.27,0,0,0,0,0,0,0,0,0,0,200
965,116.715,0,18.06,-18.06,1,200,1,200,33.43,0,0,0,0,0,0,0,0,0,0,200
966,116.715,0,18.06,-18.06,1,200,1,200,33.43,0,0,0,0,0,0,0,0,0,0,200
967,127.435,0,13.98,-13.98,1,200,1,200,54.87,0,0,0,0,0,0,0,0,0,0,200
968,127.435,0,13.98,-13.98,1,200,1,200,54.87,0,0,0,0,0,0,0,0,0,0,200
969,127.435,0,13.98,-13.98,1,200,1,200,54.87,0,0,0,0,0,0,0,0,0,0,200
970,127.435,0,13.98,-13.98,1,200,1,200,54.87,0,0,0,0,0,0,0,0,0,0,200
971,56.855,0,14.83,-14.83,1,100,1,100,13.71,0,0,0,0,0,0,0,0,0,0,100
972,56.855,0,14.83,-14.83,1,100,1,100,13.71,0,0,0,0,0,0,0,0,0,0,100
973,60.95,0,13.18,-13.18,1,100,1,100,21.9,0,0,0,0,0,0,0,0,0,0,100
977,55.755,0,15.76,-15.76,1,100,1,100,11.51,0,0,0,0,0,0,0,0,0,0,100
978,55.755,0,15.76,-15.76,1,100,1,100,11.51,0,0,0,0,0,0,0,0,0,0,100
979,127.895,0,18.37,-18.37,1,200,1,200,55.79,0,0,0,0,0,0,0,0,0,0,200
980,57.875,0,13.16,-13.16,1,100,1,100,15.75,0,0,0,0,0,0,0,0,0,0,100
981,57.875,0,13.16,-13.16,1,100,1,100,15.75,0,0,0,0,0,0,0,0,0,0,100
985,127.435,0,13.98,-13.98,1,200,1,200,54.87,0,0,0,0,0,0,0,0,0,0,200
986,0,0,33.33,-33.33,1,100,0,118.19,103.19,0,0,0,0,0,0,0,0,0,0,118.191
991,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
996,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
997,129.295,0,26.67,-26.67,1,200,1,200,58.59,0,0,0,0,0,0,0,0,0,0,200
1000,0,0,33.33,-33.33,1,100,0,287,4.06,0,0,0,0,0,0,0,0,0,0,287
1004,127.895,0,18.37,-18.37,1,200,1,200,55.79,0,0,0,0,0,0,0,0,0,0,200
1009,1123.905,0,109.31,-109.31,1,100,1,1556.18,691.63,0,0,0,0,0,0,0,0,0,0,1556.175
1010,61.265,0,18.91,-18.91,1,100,1,100,22.53,0,0,0,0,0,0,0,0,0,0,100
1011,61.195,0,21.27,-21.27,1,100,1,100,22.39,0,0,0,0,0,0,0,0,0,0,100
1012,126.195,0,36.02,-36.02,1,200,1,200,52.39,0,0,0,0,0,0,0,0,0,0,200
1014,967.13,0,500,-500,1,100,1,1129.12,805.14,0,0,0,0,0,0,0,0,0,0,1129.124
1016,141,0,63.14,-63.14,1,100,1,282,0,0,0,0,0,0,0,0,0,0,0,282
1019,64.49,0,500,-500,1,100,1,77.17,51.81,0,0,0,0,0,0,0,0,0,0,77.169
1022,151.71,0,500,-500,1,100,1,182.05,121.37,0,0,0,0,0,0,0,0,0,0,182.055
1024,0,0,33.33,-33.33,1,100,0,59.18,44.18,0,0,0,0,0,0,0,0,0,0,59.179
1026,1205.635,0,500,-500,1,100,1,1446.76,964.51,0,0,0,0,0,0,0,0,0,0,1446.761
1030,463.765,0,500,-500,1,100,1,724.17,203.36,0,0,0,0,0,0,0,0,0,0,724.172
1034,129.79,0,500,-500,1,100,1,258,1.58,0,0,0,0,0,0,0,0,0,0,258
1036,87.86,0,500,-500,1,100,1,115.82,59.9,0,0,0,0,0,0,0,0,0,0,115.825
1037,59.855,0,74.47,-74.47,1,100,1,100,19.71,0,0,0,0,0,0,0,0,0,0,100
1044,0,0,33.33,-33.33,1,100,0,184.22,169.22,0,0,0,0,0,0,0,0,0,0,184.22
1045,93.89,0,500,-500,1,100,1,109.24,78.54,0,0,0,0,0,0,0,0,0,0,109.244
1046,73.075,0,500,-500,1,100,1,86.54,59.61,0,0,0,0,0,0,0,0,0,0,86.535
1047,53.745,0,500,-500,1,100,1,65.45,42.04,0,0,0,0,0,0,0,0,0,0,65.446
1048,652.455,0,500,-500,1,100,1,782.95,521.96,0,0,0,0,0,0,0,0,0,0,782.945
1050,0,0,33.33,-33.33,1,100,0,84.12,69.12,0,0,0,0,0,0,0,0,0,0,84.121
1051,167.055,0,500,-500,1,100,1,272.78,61.33,0,0,0,0,0,0,0,0,0,0,272.783
1052,0,0,33.33,-33.33,1,100,0,53.41,38.41,0,0,0,0,0,0,0,0,0,0,53.412
1054,125.915,0,500,-500,1,100,1,144.18,107.65,0,0,0,0,0,0,0,0,0,0,144.181
1055,342.945,0,500,-500,1,100,1,447.9,237.99,0,0,0,0,0,0,0,0,0,0,447.901
1057,0,0,33.33,-33.33,1,100,0,822.45,807.45,0,0,0,0,0,0,0,0,0,0,822.446
1058,62.615,0,68.26,-68.26,1,100,1,100,25.23,0,0,0,0,0,0,0,0,0,0,100
1059,62.62,0,68.4,-68.4,1,100,1,100,25.24,0,0,0,0,0,0,0,0,0,0,100
1060,507.47,0,500,-500,1,100,1,712.33,302.61,0,0,0,0,0,0,0,0,0,0,712.327
1062,59.855,0,74.47,-74.47,1,100,1,100,19.71,0,0,0,0,0,0,0,0,0,0,100
1064,881.085,0,500,-500,1,100,1,1057.3,704.87,0,0,0,0,0,0,0,0,0,0,1057.299
1065,334.82,0,500,-500,1,100,1,392.61,277.03,0,0,0,0,0,0,0,0,0,0,392.607
1067,777.72,0,500,-500,1,100,1,1224.38,331.06,0,0,0,0,0,0,0,0,0,0,1224.384
1069,901.21,0,500,-500,1,100,1,1081.45,720.97,0,0,0,0,0,0,0,0,0,0,1081.453
1082,124.67,0,500,-500,1,100,1,148.46,100.88,0,0,0,0,0,0,0,0,0,0,148.463
1085,180.575,0,500,-500,1,100,1,226.1,135.05,0,0,0,0,0,0,0,0,0,0,226.103
1095,55.595,0,60.05,-60.05,1,100,1,100,11.19,0,0,0,0,0,0,0,0,0,0,100
1118,55.595,0,60.05,-60.05,1,100,1,100,11.19,0,0,0,0,0,0,0,0,0,0,100
1139,55.595,0,60.05,-60.05,1,100,1,100,11.19,0,0,0,0,0,0,0,0,0,0,100
1141,427.725,0,500,-500,1,100,1,513.27,342.18,0,0,0,0,0,0,0,0,0,0,513.268
1146,261.65,0,500,-500,1,100,1,334.39,188.91,0,0,0,0,0,0,0,0,0,0,334.389
1150,145,0,110,-110,1,100,1,290,0,0,0,0,0,0,0,0,0,0,0,290
1153,232.965,0,500,-500,1,100,1,303.22,162.71,0,0,0,0,0,0,0,0,0,0,303.221
1157,295.01,0,500,-500,1,100,1,354.01,236.01,0,0,0,0,0,0,0,0,0,0,354.012
1158,138,0,110,-110,1,100,1,276,0,0,0,0,0,0,0,0,0,0,0,276
1168,0,0,33.33,-33.33,1,100,0,63,28.5,0,0,0,0,0,0,0,0,0,0,63
1176,0,0,18.53,-18.53,1,55.6,0,58.8,47.5,0,0,0,0,0,0,0,0,0,0,58.8
1176,0,0,18.53,-18.53,1,55.6,0,295,0,0,0,0,0,0,0,0,0,0,0,295
1185,38.39,0,500,-500,1,100,1,48.7,28.08,0,0,0,0,0,0,0,0,0,0,48.698
1187,0,0,22.5,-22.5,1,67.5,0,265,0,0,0,0,0,0,0,0,0,0,0,265
1187,0,0,22.5,-22.5,1,67.5,0,60.43,14.25,0,0,0,0,0,0,0,0,0,0,60.43
1193,112.22,0,500,-500,1,100,1,129.24,95.2,0,0,0,0,0,0,0,0,0,0,129.236
1195,0,0,19.29,-19.29,1,57.87,0,46.2,11.4,0,0,0,0,0,0,0,0,0,0,46.2
1197,0,0,33.13,-33.13,1,99.38,0,269,0,0,0,0,0,0,0,0,0,0,0,269
1197,0,0,23.05,-23.05,1,69.15,0,295,0,0,0,0,0,0,0,0,0,0,0,295
1197,0,0,16.24,-16.24,1,48.71,0,40.14,25.14,0,0,0,0,0,0,0,0,0,0,40.14
1204,0,0,18.53,-18.53,1,55.6,0,231,0,0,0,0,0,0,0,0,0,0,0,231
1204,0,0,18.53,-18.53,1,55.6,0,57.75,47.5,0,0,0,0,0,0,0,0,0,0,57.75
1205,130.55,0,500,-500,1,100,1,258,3.1,0,0,0,0,0,0,0,0,0,0,258
1207,0,0,67.75,-67.75,1,203.25,0,173.25,50.54,0,0,0,0,0,0,0,0,0,0,173.25
1208,42.27,0,500,-500,1,100,1,52.93,31.61,0,0,0,0,0,0,0,0,0,0,52.93
1209,53.605,0,500,-500,1,100,1,65.3,41.91,0,0,0,0,0,0,0,0,0,0,65.297
1214,91.035,0,500,-500,1,100,1,106.13,75.94,0,0,0,0,0,0,0,0,0,0,106.131
1217,112.185,0,500,-500,1,100,1,129.2,95.17,0,0,0,0,0,0,0,0,0,0,129.2
1221,136.915,-51.945,66.11,-170,1,100,1,270,3.83,0,0,0,0,0,0,0,0,0,0,270
1227,136.195,94.515,192,-2.97,1,27.8,1,265,7.39,0,0,0,0,0,0,0,0,0,0,265
1227,0,0,9.27,-9.27,1,27.8,0,25.2,4.75,0,0,0,0,0,0,0,0,0,0,25.2
1233,52.885,0,500,-500,1,100,1,64.51,41.26,0,0,0,0,0,0,0,0,0,0,64.509
1242,0,0,9.27,-9.27,1,27.8,0,26.25,4.75,0,0,0,0,0,0,0,0,0,0,26.25
1242,0,0,9.27,-9.27,1,27.8,0,25.2,1.9,0,0,0,0,0,0,0,0,0,0,25.2
1248,66.37,0,500,-500,1,100,1,79.22,53.52,0,0,0,0,0,0,0,0,0,0,79.219
1249,127,48.5,196,-99,1,100,1,254,0,0,0,0,0,0,0,0,0,0,0,254
1252,45.65,0,500,-500,1,100,1,56.62,34.68,0,0,0,0,0,0,0,0,0,0,56.619
1255,134.07,0,500,-500,1,100,1,260,8.14,0,0,0,0,0,0,0,0,0,0,260
1257,130.935,94.875,190,-0.25,1,200,1,200,61.87,0,0,0,0,0,0,0,0,0,0,200
1258,60.43,0,23.83,-23.83,1,100,1,100,20.86,0,0,0,0,0,0,0,0,0,0,100
1259,121.77,0,500,-500,1,100,1,162.96,80.58,0,0,0,0,0,0,0,0,0,0,162.962
1260,51.4,0,14.96,-14.96,1,100,1,100,2.8,0,0,0,0,0,0,0,0,0,0,100
1263,300,0,11.25,-11.25,1,500,1,500,100,0,0,0,0,0,0,0,0,0,0,500
1264,0,0,33.33,-33.33,1,100,0,295,9.14,0,0,0,0,0,0,0,0,0,0,295
1265,53.585,0,20.36,-20.36,1,100,1,100,7.17,0,0,0,0,0,0,0,0,0,0,100
1266,130.935,97.375,195,-0.25,1,200,1,200,61.87,0,0,0,0,0,0,0,0,0,0,200
1267,137.5,0,576,-576,1,100,1,275,0,0,0,0,0,0,0,0,0,0,0,275
1267,1520.165,0,500,-500,1,100,1,1824.2,1216.13,0,0,0,0,0,0,0,0,0,0,1824.199
1268,132,0,124.72,-124.72,1,100,1,264,0,0,0,0,0,0,0,0,0,0,0,264
1268,540.465,0,500,-500,1,100,1,685.53,395.4,0,0,0,0,0,0,0,0,0,0,685.529
1269,51.4,0,14.81,-14.81,1,100,1,100,2.8,0,0,0,0,0,0,0,0,0,0,100
1270,60,0,23.87,-23.87,1,100,1,100,20,0,0,0,0,0,0,0,0,0,0,100
1271,250,0,88.87,-88.87,1,400,1,400,100,0,0,0,0,0,0,0,0,0,0,400
1272,55.665,0,16.96,-16.96,1,100,1,100,11.33,0,0,0,0,0,0,0,0,0,0,100
1275,56.72,0,16.29,-16.29,1,100,1,100,13.44,0,0,0,0,0,0,0,0,0,0,100
1276,250,0,88.87,-88.87,1,400,1,400,100,0,0,0,0,0,0,0,0,0,0,400
1280,300,0,11.25,-11.25,1,500,1,500,100,0,0,0,0,0,0,0,0,0,0,500
1282,58.335,0,21.87,-21.87,1,100,1,100,16.67,0,0,0,0,0,0,0,0,0,0,100
1283,250,0,94.68,-94.68,1,400,1,400,100,0,0,0,0,0,0,0,0,0,0,400
1286,60,0,22.29,-22.29,1,100,1,100,20,0,0,0,0,0,0,0,0,0,0,100
1287,58.335,0,21.87,-21.87,1,100,1,100,16.67,0,0,0,0,0,0,0,0,0,0,100
1288,125.525,0,500,-500,1,100,1,201.36,49.69,0,0,0,0,0,0,0,0,0,0,201.363
1289,53.5,0,14.19,-14.19,1,100,1,100,7,0,0,0,0,0,0,0,0,0,0,100
1291,55,97.365,200,-5.27,1,100,1,100,10,0,0,0,0,0,0,0,0,0,0,100
1293,51.6,0,14.76,-14.76,1,100,1,100,3.2,0,0,0,0,0,0,0,0,0,0,100
1295,130.5,0,196.72,-196.72,1,100,1,261,0,0,0,0,0,0,0,0,0,0,0,261
1295,321.87,0,500,-500,1,100,1,386.24,257.5,0,0,0,0,0,0,0,0,0,0,386.244
1296,52.935,0,11.49,-11.49,1,100,1,100,5.87,0,0,0,0,0,0,0,0,0,0,100
1297,300,0,10.46,-10.46,1,500,1,500,100,0,0,0,0,0,0,0,0,0,0,500
1298,53.335,84.52,178,-8.96,1,100,1,100,6.67,0,0,0,0,0,0,0,0,0,0,100
1299,51.735,0,15.84,-15.84,1,100,1,100,3.47,0,0,0,0,0,0,0,0,0,0,100
1300,127.65,95.025,191,-0.95,1,200,1,200,55.3,0,0,0,0,0,0,0,0,0,0,200
1301,53.5,0,14.19,-14.19,1,100,1,100,7,0,0,0,0,0,0,0,0,0,0,100
1302,53.335,86.02,181,-8.96,1,100,1,100,6.67,0,0,0,0,0,0,0,0,0,0,100
1304,51.735,0,15.84,-15.84,1,100,1,100,3.47,0,0,0,0,0,0,0,0,0,0,100
1305,53.335,85.265,180,-9.47,1,100,1,100,6.67,0,0,0,0,0,0,0,0,0,0,100
1307,148,0,179.64,-179.64,1,100,1,296,0,0,0,0,0,0,0,0,0,0,0,296
1307,129.96,0,500,-500,1,100,1,148.59,111.33,0,0,0,0,0,0,0,0,0,0,148.593
1311,60.45,0,34.68,-34.68,1,100,1,100,20.9,0,0,0,0,0,0,0,0,0,0,100
1312,58.405,4.55,45.5,-36.4,1,100,1,100,16.81,0,0,0,0,0,0,0,0,0,0,100
1316,307.225,0,500,-500,1,100,1,391.25,223.2,0,0,0,0,0,0,0,0,0,0,391.254
1321,57.425,0,21.85,-21.85,1,100,1,100,14.85,0,0,0,0,0,0,0,0,0,0,100
1324,57.425,0,48.87,-48.87,1,100,1,100,14.85,0,0,0,0,0,0,0,0,0,0,100
1325,57.425,0,48.87,-48.87,1,100,1,100,14.85,0,0,0,0,0,0,0,0,0,0,100
1327,60.45,0,34.68,-34.68,1,100,1,100,20.9,0,0,0,0,0,0,0,0,0,0,100
1332,58.935,0,29.48,-29.48,1,100,1,100,17.87,0,0,0,0,0,0,0,0,0,0,100
1333,58.935,0,29.48,-29.48,1,100,1,100,17.87,0,0,0,0,0,0,0,0,0,0,100
1334,144.5,0,204.62,-204.62,1,100,1,289,0,0,0,0,0,0,0,0,0,0,0,289
1334,1355.925,0,500,-500,1,100,1,1627.11,1084.74,0,0,0,0,0,0,0,0,0,0,1627.1121
1335,57.485,0,56.99,-56.99,1,100,1,100,14.97,0,0,0,0,0,0,0,0,0,0,100
1338,56.175,0,43.22,-43.22,1,100,1,100,12.35,0,0,0,0,0,0,0,0,0,0,100
1339,56.175,0,43.22,-43.22,1,100,1,100,12.35,0,0,0,0,0,0,0,0,0,0,100
1340,56.79,0,20.9,-20.9,1,100,1,100,13.58,0,0,0,0,0,0,0,0,0,0,100
1345,56.175,0,43.22,-43.22,1,100,1,100,12.35,0,0,0,0,0,0,0,0,0,0,100
1346,69.4,0,500,-500,1,100,1,82.53,56.27,0,0,0,0,0,0,0,0,0,0,82.526
1349,58.935,0,29.48,-29.48,1,100,1,100,17.87,0,0,0,0,0,0,0,0,0,0,100
1350,58.935,0,29.48,-29.48,1,100,1,100,17.87,0,0,0,0,0,0,0,0,0,0,100
1354,57.485,0,56.99,-56.99,1,100,1,100,14.97,0,0,0,0,0,0,0,0,0,0,100
1355,57.485,0,56.99,-56.99,1,100,1,100,14.97,0,0,0,0,0,0,0,0,0,0,100
1356,57.425,0,21.85,-21.85,1,100,1,100,14.85,0,0,0,0,0,0,0,0,0,0,100
1357,57.425,0,21.85,-21.85,1,100,1,100,14.85,0,0,0,0,0,0,0,0,0,0,100
1358,56.79,0,20.9,-20.9,1,100,1,100,13.58,0,0,0,0,0,0,0,0,0,0,100
1359,56.79,0,20.9,-20.9,1,100,1,100,13.58,0,0,0,0,0,0,0,0,0,0,100
1360,57.425,0,21.85,-21.85,1,100,1,100,14.85,0,0,0,0,0,0,0,0,0,0,100
1364,951.445,0,500,-500,1,100,1,1408.15,494.74,0,0,0,0,0,0,0,0,0,0,1408.153
1366,42.17,0,500,-500,1,100,1,52.82,31.52,0,0,0,0,0,0,0,0,0,0,52.822
1367,451.4,0,500,-500,1,100,1,713.94,188.86,0,0,0,0,0,0,0,0,0,0,713.94
1372,0,0,33.33,-33.33,1,100,0,32.15,17.15,0,0,0,0,0,0,0,0,0,0,32.152
1375,346.795,0,500,-500,1,100,1,475.03,218.56,0,0,0,0,0,0,0,0,0,0,475.032
1389,479.26,0,500,-500,1,100,1,641.36,317.16,0,0,0,0,0,0,0,0,0,0,641.356
1394,253.445,0,500,-500,1,100,1,364.72,142.17,0,0,0,0,0,0,0,0,0,0,364.719
1395,416.31,0,500,-500,1,100,1,499.57,333.05,0,0,0,0,0,0,0,0,0,0,499.572
1396,311.625,0,500,-500,1,100,1,373.95,249.3,0,0,0,0,0,0,0,0,0,0,373.947
1399,62.615,0,68.26,-68.26,1,100,1,100,25.23,0,0,0,0,0,0,0,0,0,0,100
1403,140.5,0,86.68,-86.68,1,100,1,281,0,0,0,0,0,0,0,0,0,0,0,281
1403,304.335,0,500,-500,1,100,1,461.7,146.97,0,0,0,0,0,0,0,0,0,0,461.703
1408,828.815,0,500,-500,1,100,1,1266.49,391.14,0,0,0,0,0,0,0,0,0,0,1266.4871
1412,322.795,0,292.38,-292.38,1,100,1,479.99,165.6,0,0,0,0,0,0,0,0,0,0,479.988
1413,162.425,0,292.36,-292.36,1,100,1,324.85,0,0,0,0,0,0,0,0,0,0,0,324.845
1417,0,0,33.33,-33.33,1,100,0,225.44,210.44,0,0,0,0,0,0,0,0,0,0,225.443
1418,90.2,0,500,-500,1,100,1,149.1,31.3,0,0,0,0,0,0,0,0,0,0,149.096
1421,35.845,0,500,-500,1,100,1,59.42,12.27,0,0,0,0,0,0,0,0,0,0,59.422
1434,0,0,33.33,-33.33,1,100,0,142.17,127.17,0,0,0,0,0,0,0,0,0,0,142.166
1454,24.23,0,500,-500,1,100,1,33.25,15.21,0,0,0,0,0,0,0,0,0,0,33.251
1462,117.345,0,500,-500,1,100,1,134.85,99.84,0,0,0,0,0,0,0,0,0,0,134.846
1466,134.065,0,500,-500,1,100,1,166.33,101.8,0,0,0,0,0,0,0,0,0,0,166.329
1467,138.5,0,63.58,-63.58,1,100,1,277,-0,0,0,0,0,0,0,0,0,0,0,277
1471,0,0,33.33,-33.33,1,100,0,270,1.16,0,0,0,0,0,0,0,0,0,0,270
1484,156.375,0,500,-500,1,100,1,187.65,125.1,0,0,0,0,0,0,0,0,0,0,187.646
1487,129.065,0,48.4,-48.4,1,200,1,200,58.13,0,0,0,0,0,0,0,0,0,0,200
1488,129.065,0,48.4,-48.4,1,200,1,200,58.13,0,0,0,0,0,0,0,0,0,0,200
1491,0,0,33.33,-33.33,1,100,0,184.95,169.95,0,0,0,0,0,0,0,0,0,0,184.954
1494,117.355,0,17.74,-17.74,1,200,1,200,34.71,0,0,0,0,0,0,0,0,0,0,200
1495,406.95,0,500,-500,1,100,1,488.34,325.56,0,0,0,0,0,0,0,0,0,0,488.336
1509,118.355,0,38.72,-38.72,1,200,1,200,36.71,0,0,0,0,0,0,0,0,0,0,200
1510,118.355,0,38.72,-38.72,1,200,1,200,36.71,0,0,0,0,0,0,0,0,0,0,200
1516,167.045,0,500,-500,1,100,1,200.45,133.64,0,0,0,0,0,0,0,0,0,0,200.454
1519,129.065,0,48.4,-48.4,1,200,1,200,58.13,0,0,0,0,0,0,0,0,0,0,200
1523,119.005,0,30.93,-30.93,1,200,1,200,38.01,0,0,0,0,0,0,0,0,0,0,200
1524,119.005,0,30.93,-30.93,1,200,1,200,38.01,0,0,0,0,0,0,0,0,0,0,200
1525,119.005,0,30.93,-30.93,1,200,1,200,38.01,0,0,0,0,0,0,0,0,0,0,200
1526,129.065,0,48.4,-48.4,1,200,1,200,58.13,0,0,0,0,0,0,0,0,0,0,200
1527,180.035,0,500,-500,1,100,1,216.04,144.03,0,0,0,0,0,0,0,0,0,0,216.039
1528,120.63,0,34.09,-34.09,1,200,1,200,41.26,0,0,0,0,0,0,0,0,0,0,200
1529,120.63,0,34.09,-34.09,1,200,1,200,41.26,0,0,0,0,0,0,0,0,0,0,200
1532,339.025,0,500,-500,1,100,1,572.65,105.4,0,0,0,0,0,0,0,0,0,0,572.649
1535,0,0,33.33,-33.33,1,100,0,297,3.06,0,0,0,0,0,0,0,0,0,0,297
1536,239.075,0,500,-500,1,100,1,286.89,191.26,0,0,0,0,0,0,0,0,0,0,286.886
1539,0,0,18.33,-18.33,1,55,0,55,23,0,0,0,0,0,0,0,0,0,0,55
1539,0,0,16.67,-16.67,1,50,0,50,25,0,0,0,0,0,0,0,0,0,0,50
1540,15,-76.5,20,-173,1,23,1,23,7,0,0,0,0,0,0,0,0,0,0,23
1540,0,0,16.67,-16.67,1,50,0,50,25,0,0,0,0,0,0,0,0,0,0,50
1550,0,0,33.33,-33.33,1,100,0,296,2.01,0,0,0,0,0,0,0,0,0,0,296
1562,0,0,2.33,-2.33,1,7,0,264,5,0,0,0,0,0,0,0,0,0,0,264
1573,0,0,33.33,-33.33,1,100,0,38.82,23.82,0,0,0,0,0,0,0,0,0,0,38.82
1576,0,0,33.33,-33.33,1,100,0,32.28,17.28,0,0,0,0,0,0,0,0,0,0,32.277
1593,57,0,573.45,-573.45,1,100,1,114,0,0,0,0,0,0,0,0,0,0,0,113.998
1600,0,0,33.33,-33.33,1,100,0,486.11,471.11,0,0,0,0,0,0,0,0,0,0,486.107
1613,27.57,0,500,-500,1,100,1,52.81,2.33,0,0,0,0,0,0,0,0,0,0,52.805
1633,0,0,33.33,-33.33,1,100,0,27.01,12.01,0,0,0,0,0,0,0,0,0,0,27.006
1638,173.42,0,500,-500,1,100,1,327.63,19.21,0,0,0,0,0,0,0,0,0,0,327.63
1644,142,0,79.66,-79.66,1,100,1,284,0,0,0,0,0,0,0,0,0,0,0,284
1653,188.79,0,500,-500,1,100,1,226.55,151.03,0,0,0,0,0,0,0,0,0,0,226.55
1657,63.41,86.495,179,-6.01,1,100,1,100,26.82,0,0,0,0,0,0,0,0,0,0,100
1665,43.58,0,500,-500,1,100,1,79.81,7.35,0,0,0,0,0,0,0,0,0,0,79.812
1668,57.835,94.29,198,-9.42,1,100,1,100,15.67,0,0,0,0,0,0,0,0,0,0,100
1679,40.33,0,500,-500,1,100,1,52.72,27.94,0,0,0,0,0,0,0,0,0,0,52.722
1684,0,0,33.33,-33.33,1,100,0,275,6.39,0,0,0,0,0,0,0,0,0,0,275
1685,134,0,63.06,-63.06,1,100,1,268,0,0,0,0,0,0,0,0,0,0,0,268
1686,179.19,0,500,-500,1,100,1,216.57,141.81,0,0,0,0,0,0,0,0,0,0,216.57
1688,0,0,33.33,-33.33,1,100,0,32.53,17.53,0,0,0,0,0,0,0,0,0,0,32.526
