fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
892,893,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
894,895,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
898,2770,0.0001,0.01,0,122.88,147.46,184.32,0,0,1,-30,30
902,912,0.00924,0.05052,0.07698,367.86,478.22,478.22,0,0,1,-30,30
902,915,0.00494,0.0269,0.04225,250,250,250,0,0,1,-30,30
903,904,0.00558,0.04147,0.0629,286.45,343.74,429.68,0,0,1,-30,30
903,2047,0.0001,0.01,0,188.44,226.12,282.66,0,0,1,-30,30
904,905,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
906,904,0.00059,0.07897,0,160,160,160,0.9999,0,1,-30,30
904,911,0.01262,0.09326,0.14324,231,231,231,0,0,1,-30,30
904,1949,0.0001,0.01,0,117.9,141.48,176.86,0,0,1,-30,30
905,914,0.00525,0.03847,0.06053,231,231,231,0,0,1,-30,30
905,4118,0.0001,0.01,0,259.76,311.72,389.65,0,0,1,-30,30
956,906,-0.00467,0.16067,0,260,312,390,0.94157,0,1,-30,30
907,948,0.01403,0.10413,0.15949,281.64,366.13,366.13,0,0,1,-30,30
908,909,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
908,1946,0.0001,0.01,0,206.26,247.52,309.4,0,0,1,-30,30
909,912,0.00585,0.04027,0.07161,400,400,400,0,0,1,-30,30
909,917,0.01068,0.0475,0.09495,339,339,339,0,0,1,-30,30
961,909,0.00165,0.06901,0,160,160,160,1.03658,0,1,-30,30
910,911,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
910,925,0.01436,0.10729,0.16081,231,231,231,0,0,1,-30,30
965,910,0.00155,0.06612,0,160,160,160,1.07516,0,1,-30,30
966,911,0.00157,0.06612,0,160,160,160,1.06463,0,1,-30,30
912,4569,0.0001,0.01,0,301.44,361.72,452.15,0,0,1,-30,30
913,914,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
913,920,0.01698,0.12459,0.1957,231,231,231,0,0,1,-30,30
979,914,0.00165,0.06818,0,211.61,275.09,275.09,1.0797,0,1,-30,30
915,916,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
915,4136,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
916,918,0.01298,0.06738,0.10284,250,250,250,0,0,1,-30,30
917,918,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
917,921,0.00698,0.0374,0.05463,426.89,554.95,554.95,0,0,1,-30,30
983,917,0.00165,0.0625,0,160,160,160,1.03303,0,1,-30,30
918,920,0.00436,0.03202,0.0503,400,400,400,0,0,1,-30,30
919,926,0.01105,0.08107,0.12824,341,341,341,0,0,1,-30,30
919,930,0.00355,0.02607,0.04096,341,341,341,0,0,1,-30,30
992,919,0.00118,0.06517,0,257.74,335.07,335.07,1.09791,0,1,-30,30
920,921,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
920,926,0.0006,0.00351,0.00555,341,341,341,0,0,1,-30,30
1020,920,0.00165,0.06851,0,261.75,340.27,340.27,1.08505,0,1,-30,30
921,925,0.0006,0.00351,0.00555,341,341,341,0,0,1,-30,30
921,931,0.01851,0.1088,0.14435,250,250,250,0,0,1,-30,30
1019,921,0.00165,0.06851,0,160,160,160,1.03303,0,1,-30,30
922,932,0.00373,0.04344,1.172,831,831,831,0,0,1,-30,30
922,4556,0.0001,0.01,0,251.88,302.26,377.82,0,0,1,-30,30
923,924,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
924,930,0.00934,0.0539,0.08683,287,287,287,0,0,1,-30,30
925,926,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
925,927,0.0003,0.02732,0,619.77,743.72,929.65,1.10037,0,1,-30,30
925,943,0.01682,0.08909,0.12993,426.87,554.94,554.94,0,0,1,-30,30
1036,925,0.00163,0.07033,0,255.36,331.97,331.97,1.04795,0,1,-30,30
926,944,0.01384,0.08702,0.13484,416.82,541.87,541.87,0,0,1,-30,30
926,951,0.01118,0.06597,0.10778,405.98,527.78,527.78,0,0,1,-30,30
928,929,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
928,931,0.013,0.07589,0.11484,267,267,267,0,0,1,-30,30
1041,928,0.00165,0.0593,0,160,160,160,1.07076,0,1,-30,30
929,953,0.01517,0.09938,0.14492,197,197,197,0,0,1,-30,30
930,931,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
930,932,0.00035,0.02375,0,500,500,500,1.08671,0,1,-30,30
930,934,0.00236,0.01411,0.02031,229,229,229,0,0,1,-30,30
931,933,0.01736,0.10969,0.16268,287,287,287,0,0,1,-30,30
1043,931,0.00165,0.0593,0,211.32,274.71,274.71,1.10254,0,1,-30,30
1042,932,0.00101,0.06188,0,330,330,330,1.1306,0,1,-30,30
1043,932,0.00153,0.06206,0,250,250,250,1.10126,0,1,-30,30
932,1207,0.00019,0.00196,0.06877,831,831,831,0,0,1,-30,30
932,4145,0.0001,0.01,0,356.28,427.53,534.41,0,0,1,-30,30
933,1941,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1048,934,0.00162,0.06763,0,194.46,252.8,252.8,1.10676,0,1,-30,30
935,944,0.00186,0.02155,0.05317,461,461,461,0,0,1,-30,30
1082,935,0.00155,0.06585,0,160,160,160,1.08057,0,1,-30,30
936,937,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
936,944,0.02738,0.14254,0.20047,222,222,222,0,0,1,-30,30
1099,936,0.00015,0.06524,0,160,160,160,1.07325,0,1,-30,30
937,954,0.01909,0.11277,0.16673,197,197,197,0,0,1,-30,30
938,939,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
938,940,0.00033,0.02711,0,500,500,500,1.08613,0,1,-30,30
938,949,0.00556,0.04198,0.06158,231,231,231,0,0,1,-30,30
1106,938,0.00163,0.06671,0,160,160,160,1.06463,0,1,-30,30
939,943,0.008,0.05936,0.10081,231,231,231,0,0,1,-30,30
1108,939,0.00163,0.06671,0,160,160,160,1.05908,0,1,-30,30
940,941,1e-05,6e-05,0,1593,1593,1593,0,0,1,-30,30
942,940,0.00032,0.0464,0,330,330,330,0.9999,0,1,-30,30
940,4127,0.0001,0.01,0,246.87,296.24,370.3,0,0,1,-30,30
1107,942,0.00032,-0.00435,0,330,330,330,1.06892,0,1,-30,30
1109,942,-0.00022,0.1019,0,260,312,390,0.96037,0,1,-30,30
943,944,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
1115,943,0.00159,0.06736,0,257.58,334.85,334.85,1.07383,0,1,-30,30
945,944,0.00076,0.0789,0,243.53,316.58,316.58,0.9999,0,1,-30,30
1114,945,0.00077,-0.01223,0,234.06,304.28,304.28,1.04712,0,1,-30,30
1116,945,-0.00017,0.16709,0,260,312,390,0.94157,0,1,-30,30
946,948,0.00205,0.01421,0.02506,341,341,341,0,0,1,-30,30
947,948,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
947,951,0.02709,0.15992,0.26125,197,197,197,0,0,1,-30,30
1145,947,0.00161,0.06756,0,160,160,160,1.05244,0,1,-30,30
1146,948,0.00161,0.06756,0,204.57,245.49,306.86,1.05718,0,1,-30,30
949,950,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
1178,949,0.00151,0.06633,0,160,160,160,1.1017,0,1,-30,30
950,952,0.00738,0.05486,0.09318,231,231,231,0,0,1,-30,30
1179,950,0.00119,0.06565,0,160,160,160,1.09622,0,1,-30,30
951,952,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
1191,951,0.00161,0.06736,0,199.46,259.3,259.3,1.09825,0,1,-30,30
1191,952,0.00165,0.06671,0,160,160,160,1.09825,0,1,-30,30
953,954,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
953,4664,0.0001,0.01,0,301.73,362.08,452.6,0,0,1,-30,30
954,4559,0.0001,0.01,0,239.03,286.83,358.54,0,0,1,-30,30
955,1076,0.07884,0.10231,0.01021,49,49,49,0,0,1,-30,30
955,3366,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
957,958,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
957,972,0.01132,0.03777,0.00369,90,90,90,0,0,1,-30,30
958,969,0.0043,0.01298,0.00157,90,90,90,0,0,1,-30,30
959,972,0.0162,0.05405,0.00527,90,90,90,0,0,1,-30,30
960,966,0.00959,0.03099,0.0032,90,90,90,0,0,1,-30,30
961,4639,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
962,963,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
962,966,0.0076,0.02545,0.00249,90,90,90,0,0,1,-30,30
963,981,0.01835,0.06025,0.00608,90,90,90,0,0,1,-30,30
964,975,0.00719,0.01256,0.0012,58,58,58,0,0,1,-30,30
965,972,0.02455,0.0743,0.00772,77,77,77,0,0,1,-30,30
965,973,0.00198,0.0062,0.00069,90,90,90,0,0,1,-30,30
965,976,0.00562,0.01711,0.0018,95.65,124.34,124.34,0,0,1,-30,30
967,970,0.00835,0.0262,0.00292,58,58,58,0,0,1,-30,30
968,969,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
968,974,0.00273,0.00818,0.00099,90,90,90,0,0,1,-30,30
970,971,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
970,977,0.00479,0.01603,0.00156,90,90,90,0,0,1,-30,30
973,974,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
975,978,0.03033,0.07331,0.00825,122,122,122,0,0,1,-30,30
975,983,0.04207,0.1086,0.01107,78.23,93.87,117.34,0,0,1,-30,30
976,977,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
978,2938,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
979,4163,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
980,981,0.00182,0.00603,0.00059,90,90,90,0,0,1,-30,30
982,983,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
982,984,0.01627,0.02831,0.0027,69,69,69,0,0,1,-30,30
983,1010,0.01471,0.03736,0.00382,71.08,92.4,92.4,0,0,1,-30,30
983,1059,0.00504,0.01413,0.00145,83.18,108.13,108.13,0,0,1,-30,30
985,994,0.00499,0.01691,0.00147,123,123,123,0,0,1,-30,30
985,1070,0.0061,0.02065,0.00204,123,123,123,0,0,1,-30,30
986,1024,0.03397,0.0862,0.00875,87,87,87,0,0,1,-30,30
986,1131,0.05678,0.14413,0.01463,87,87,87,0,0,1,-30,30
987,988,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
987,993,0.01165,0.03463,0.00356,78,78,78,0,0,1,-30,30
989,1043,0.02276,0.0771,0.00763,153.09,199.01,199.01,0,0,1,-30,30
990,1019,0.03331,0.07982,0.00783,146.7,190.71,190.71,0,0,1,-30,30
990,1055,0.01169,0.03957,0.00392,105,105,105,0,0,1,-30,30
991,992,0.00537,0.01512,0.00153,102,102,102,0,0,1,-30,30
991,995,0.00074,0.00231,0.00024,123,123,123,0,0,1,-30,30
992,993,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
992,1040,0.00686,0.02198,0.00228,123,123,123,0,0,1,-30,30
993,994,0.00603,0.01785,0.00183,102,102,102,0,0,1,-30,30
993,1045,0.02204,0.07467,0.00739,91,91,91,0,0,1,-30,30
994,1046,0.00519,0.01413,0.00143,102,102,102,0,0,1,-30,30
994,1058,0.01126,0.03814,0.00378,91,91,91,0,0,1,-30,30
995,1030,0.00292,0.00988,0.00098,102,102,102,0,0,1,-30,30
995,1032,0.00281,0.00909,0.00094,123,123,123,0,0,1,-30,30
995,1039,0.00259,0.00876,0.00087,123,123,123,0,0,1,-30,30
996,1001,0.01393,0.04721,0.00467,120,120,120,0,0,1,-30,30
996,1045,0.01214,0.04112,0.00407,123,123,123,0,0,1,-30,30
997,1043,0.00731,0.01279,0.00122,78,78,78,0,0,1,-30,30
998,1049,0.02035,0.03558,0.0034,78,78,78,0,0,1,-30,30
999,1000,0.00688,0.02328,0.0023,120,120,120,0,0,1,-30,30
999,1065,0.01445,0.04894,0.00484,105,105,105,0,0,1,-30,30
1000,1001,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1001,1060,0.04207,0.14132,0.01394,120,120,120,0,0,1,-30,30
1002,1056,0.0043,0.01028,0.00143,78,78,78,0,0,1,-30,30
1003,1004,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1003,1020,0.0005,0.00397,0.00056,195.59,254.27,254.27,0,0,1,-30,30
1003,1061,0.00099,0.00793,0.00077,171,171,171,0,0,1,-30,30
1005,1050,0.00202,0.00325,0.02903,80,80,80,0,0,1,-30,30
1006,1023,0.00405,0.01331,0.00138,123,123,123,0,0,1,-30,30
1006,1043,0.00574,0.01944,0.00192,160.2,208.26,208.26,0,0,1,-30,30
1007,1037,0.01364,0.0238,0.00227,69,69,69,0,0,1,-30,30
1008,1009,0.0038,0.01215,0.00123,62,62,62,0,0,1,-30,30
1008,1015,0.01529,0.04967,0.00518,105,105,105,0,0,1,-30,30
1008,1021,0.02843,0.05207,0.00498,80.17,104.22,104.22,0,0,1,-30,30
1009,1026,0.02017,0.04959,0.00508,62,62,62,0,0,1,-30,30
1010,1022,0.02504,0.06364,0.00724,51,51,51,0,0,1,-30,30
1011,1037,0.00868,0.01512,0.00145,69,69,69,0,0,1,-30,30
1012,1068,0.02042,0.03616,0.00345,105,105,105,0,0,1,-30,30
1013,1069,0.00069,0.00235,0.00023,48,48,48,0,0,1,-30,30
1014,1040,0.01413,0.04628,0.00475,123,123,123,0,0,1,-30,30
1014,1042,0.01612,0.05405,0.00532,170.4,221.52,221.52,0,0,1,-30,30
1014,4188,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1015,1016,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1016,2304,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1017,1069,8e-05,0.00014,1e-05,48,48,48,0,0,1,-30,30
1018,1035,0.01322,0.03289,0.00347,76,76,76,0,0,1,-30,30
1018,1038,0.01033,0.03405,0.00348,95.41,124.04,124.04,0,0,1,-30,30
1018,1054,0.01603,0.04074,0.00411,131.18,170.54,170.54,0,0,1,-30,30
1019,1033,0.00975,0.03207,0.00329,62,62,62,0,0,1,-30,30
1019,1037,0.00537,0.01545,0.00181,103,103,103,0,0,1,-30,30
1019,1133,0.0681,0.17298,0.01756,129.19,167.95,167.95,0,0,1,-30,30
1021,1052,0.02843,0.05207,0.00498,83.91,109.09,109.09,0,0,1,-30,30
1022,2128,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1024,1054,0.01348,0.0345,0.0035,114.72,149.13,149.13,0,0,1,-30,30
1025,1042,0.01344,0.02383,0.00227,116.43,151.36,151.36,0,0,1,-30,30
1025,1049,0.00698,0.01279,0.00098,78,78,78,0,0,1,-30,30
1026,1071,0.03744,0.09653,0.00989,62,62,62,0,0,1,-30,30
1027,1057,0.0343,0.06,0.00574,78,78,78,0,0,1,-30,30
1027,1066,0.03967,0.06934,0.00663,78,78,78,0,0,1,-30,30
1028,1067,0.02008,0.06818,0.00674,10,10,10,0,0,1,-30,30
1029,1048,0.02272,0.03973,0.00379,78,78,78,0,0,1,-30,30
1029,2425,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1031,1049,0.01475,0.04998,0.00495,78,78,78,0,0,1,-30,30
1031,1058,0.01124,0.03818,0.00378,120,120,120,0,0,1,-30,30
1032,1047,0.00339,0.01099,0.00114,123,123,123,0,0,1,-30,30
1033,1071,0.03488,0.09488,0.00972,62,62,62,0,0,1,-30,30
1034,1058,0.04033,0.06893,0.00692,91,91,91,0,0,1,-30,30
1034,1066,0.02504,0.04289,0.00428,120,120,120,0,0,1,-30,30
1035,1064,0.03669,0.0943,0.00985,62.33,81.03,81.03,0,0,1,-30,30
1036,1037,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1036,1062,0.00397,0.02917,0.00283,196,196,196,0,0,1,-30,30
1036,1069,0.03814,0.06671,0.00636,48,48,48,0,0,1,-30,30
1036,1152,0.04463,0.11521,0.01205,102,102,102,0,0,1,-30,30
1036,1174,0.03719,0.09669,0.01016,102,102,102,0,0,1,-30,30
1037,1068,0.01654,0.05601,0.00554,142.94,185.82,185.82,0,0,1,-30,30
1037,1139,0.05628,0.18322,0.01876,123,123,123,0,0,1,-30,30
1037,1150,0.08207,0.20008,0.02217,102,102,102,0,0,1,-30,30
1038,1053,0.01463,0.04793,0.00491,82,82,82,0,0,1,-30,30
1039,4625,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1040,1047,0.0019,0.00603,0.00061,123,123,123,0,0,1,-30,30
1042,3495,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1043,1044,0.08066,0.14207,0.01348,180.21,234.28,234.28,0,0,1,-30,30
1043,1050,0.00959,0.02474,0.00251,102,102,102,0,0,1,-30,30
1044,2387,0.0001,0.01,0,120.59,144.71,180.89,0,0,1,-30,30
1046,4189,0.0001,0.01,0,105.16,126.19,157.74,0,0,1,-30,30
1047,1063,0.00405,0.01339,0.00138,123,123,123,0,0,1,-30,30
1048,1049,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1048,1051,0.01028,0.02164,0.0021,126.18,164.03,164.03,0,0,1,-30,30
1051,1070,0.00711,0.01942,0.00201,102,102,102,0,0,1,-30,30
1052,4656,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1055,1066,0.02236,0.07573,0.0075,105,105,105,0,0,1,-30,30
1056,1057,0.05388,0.0943,0.00898,69,69,69,0,0,1,-30,30
1059,1064,0.02289,0.06215,0.00636,77.46,100.69,100.69,0,0,1,-30,30
1061,1062,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1063,2359,0.0001,0.01,0,104.99,125.98,157.48,0,0,1,-30,30
1065,1068,0.02679,0.09072,0.00898,105,105,105,0,0,1,-30,30
1067,1141,0.03074,0.09917,0.01021,69,69,69,0,0,1,-30,30
1072,1080,0.00653,0.02116,0.0022,123,123,123,0,0,1,-30,30
1072,1083,0.01397,0.04463,0.00462,123,123,123,0,0,1,-30,30
1073,1074,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1073,1127,0.00264,0.00752,0.00075,102,102,102,0,0,1,-30,30
1073,1170,0.01314,0.04182,0.00448,102,102,102,0,0,1,-30,30
1073,1198,0.00157,0.00496,0.00051,123,123,123,0,0,1,-30,30
1073,1200,0.00215,0.00719,0.00072,16,16,16,0,0,1,-30,30
1074,1075,0.00231,0.00752,0.00077,123,123,123,0,0,1,-30,30
1074,1198,0.00157,0.00496,0.00051,123,123,123,0,0,1,-30,30
1075,1164,0.00397,0.01298,0.00131,123,123,123,0,0,1,-30,30
1076,1078,0.01322,0.01777,0.00191,62,62,62,0,0,1,-30,30
1076,1142,0.03636,0.12066,0.01181,114,114,114,0,0,1,-30,30
1076,1166,0.02331,0.07893,0.00745,69,69,69,0,0,1,-30,30
1077,1081,0.00306,0.00992,0.00102,123,123,123,0,0,1,-30,30
1077,1112,0.00331,0.01083,0.00109,114,114,114,0,0,1,-30,30
1078,1111,0.02231,0.07231,0.01493,75,75,75,0,0,1,-30,30
1079,1084,0.0374,0.12066,0.01272,147.6,177.12,221.4,0,0,1,-30,30
1079,1089,0.02269,0.07306,0.00777,123,123,123,0,0,1,-30,30
1080,1164,0.00198,0.00628,0.00065,123,123,123,0,0,1,-30,30
1081,1115,0.00421,0.01058,0.00106,102,102,102,0,0,1,-30,30
1082,1083,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1082,1148,0.00868,0.0281,0.00295,76,76,76,0,0,1,-30,30
1083,1113,0.0186,0.0562,0.00581,102,102,102,0,0,1,-30,30
1083,1177,0.0205,0.06876,0.00688,123,123,123,0,0,1,-30,30
1084,1087,0.00545,0.0076,0.00077,69,69,69,0,0,1,-30,30
1084,1091,0.03413,0.05992,0.00566,78.71,94.45,118.07,0,0,1,-30,30
1084,1188,0.06843,0.09157,0.0084,69,69,69,0,0,1,-30,30
1085,1086,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1085,1185,0.02132,0.06942,0.00707,137,137,137,0,0,1,-30,30
1086,1191,0.02769,0.0895,0.00917,95,95,95,0,0,1,-30,30
1087,1171,0.06661,0.11306,0.01118,69,69,69,0,0,1,-30,30
1088,1108,0.02868,0.09256,0.00951,123,123,123,0,0,1,-30,30
1088,1158,0.01851,0.0595,0.00627,123,123,123,0,0,1,-30,30
1089,1090,0.01223,0.0386,0.0042,123.44,148.13,185.16,0,0,1,-30,30
1091,1110,0.01455,0.04747,0.00483,101,101,101,0,0,1,-30,30
1092,1099,0.01116,0.01529,0.00275,181.99,218.39,272.99,0,0,1,-30,30
1092,3069,0.0001,0.01,0,183.72,220.46,275.57,0,0,1,-30,30
1093,1110,0.0204,0.06595,0.00677,101,101,101,0,0,1,-30,30
1093,4594,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1094,1145,0.02234,0.07496,0.00748,90.41,108.5,135.62,0,0,1,-30,30
1094,2389,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1095,1118,0.01364,0.03554,0.0037,120,120,120,0,0,1,-30,30
1095,1180,0.00515,0.01374,0.00122,120,120,120,0,0,1,-30,30
1096,1193,0.00967,0.01702,0.0016,122,122,122,0,0,1,-30,30
1096,1195,0.0057,0.01017,0.00094,122,122,122,0,0,1,-30,30
1097,1114,0.00562,0.01893,0.00189,16,16,16,0,0,1,-30,30
1098,1115,0.00562,0.01893,0.00189,16,16,16,0,0,1,-30,30
1099,1165,0.00124,0.00413,0.00039,128,128,128,0,0,1,-30,30
1099,1190,0.01977,0.06457,0.00658,123,123,123,0,0,1,-30,30
1099,1197,0.00218,0.00712,0.00073,162.21,194.65,243.32,0,0,1,-30,30
1099,3218,0.0001,0.01,0,226.84,272.21,340.26,0,0,1,-30,30
1100,1105,0.00149,0.00496,0.00048,137,137,137,0,0,1,-30,30
1100,1176,0.00688,0.02158,0.0024,137,137,137,0,0,1,-30,30
1101,1140,0.0181,0.05702,0.0062,120,120,120,0,0,1,-30,30
1102,1134,0.0676,0.11901,0.0112,69,69,69,0,0,1,-30,30
1102,1189,0.03868,0.0681,0.00639,69,69,69,0,0,1,-30,30
1103,1178,0.00496,0.00744,0.00073,114,114,114,0,0,1,-30,30
1104,1179,0.00496,0.00744,0.00073,114,114,114,0,0,1,-30,30
1105,1172,0.00273,0.00826,0.00085,120,120,120,0,0,1,-30,30
1106,1107,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1106,1111,0.0314,0.09884,0.01074,123,123,123,0,0,1,-30,30
1106,1128,0.04,0.12959,0.01329,151.36,196.77,196.77,0,0,1,-30,30
1106,1167,0.00736,0.0238,0.00251,114,114,114,0,0,1,-30,30
1107,1108,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1107,1130,0.02124,0.0686,0.00704,123,123,123,0,0,1,-30,30
1107,1172,0.0095,0.02455,0.00256,114,114,114,0,0,1,-30,30
1108,1135,0.02781,0.07968,0.00807,123,123,123,0,0,1,-30,30
1108,1176,0.00883,0.02792,0.00305,137,137,137,0,0,1,-30,30
1112,1113,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1114,1115,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1114,1124,0.03025,0.06281,0.00061,102,102,102,0,0,1,-30,30
1114,1175,0.0376,0.12165,0.01249,123,123,123,0,0,1,-30,30
1114,1199,0.00736,0.0238,0.00244,123,123,123,0,0,1,-30,30
1115,1121,0.04124,0.07231,0.00687,69,69,69,0,0,1,-30,30
1115,1127,0.00405,0.01058,0.00109,102,102,102,0,0,1,-30,30
1115,1161,0.00091,0.00306,0.00031,10,10,10,0,0,1,-30,30
1117,1151,0.00851,0.02074,0.00232,102,102,102,0,0,1,-30,30
1117,1174,0.0405,0.09669,0.01016,102,102,102,0,0,1,-30,30
1118,1194,0.05769,0.14545,0.015,76,76,76,0,0,1,-30,30
1119,1120,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1120,1203,0.04702,0.07851,0.00808,69,69,69,0,0,1,-30,30
1121,1123,0.00361,0.01166,0.0012,114,114,114,0,0,1,-30,30
1122,1197,0.00133,0.00434,0.00044,123,123,123,0,0,1,-30,30
1123,1171,0.06898,0.12121,0.01145,78,78,78,0,0,1,-30,30
1124,1159,0.01322,0.03306,0.00327,69,69,69,0,0,1,-30,30
1125,1126,0.00661,0.01372,0.00133,102,102,102,0,0,1,-30,30
1125,1152,0.03545,0.08736,0.00882,101,101,101,0,0,1,-30,30
1126,1137,0.00785,0.01983,0.00203,102,102,102,0,0,1,-30,30
1128,2976,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1129,1132,0.0181,0.05702,0.0062,95,95,95,0,0,1,-30,30
1129,1189,0.02041,0.06843,0.00685,123,123,123,0,0,1,-30,30
1130,2578,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1131,1195,0.04008,0.10174,0.01033,99,99,99,0,0,1,-30,30
1132,1178,0.00851,0.02686,0.0029,95,95,95,0,0,1,-30,30
1133,1194,0.03678,0.09347,0.00949,120,120,120,0,0,1,-30,30
1134,1157,0.05042,0.10487,0.0102,69,69,69,0,0,1,-30,30
1134,1206,0.03198,0.07876,0.00786,90,90,90,0,0,1,-30,30
1135,1189,0.01467,0.03239,0.00328,123,123,123,0,0,1,-30,30
1136,1178,0.00895,0.02924,0.00298,123,123,123,0,0,1,-30,30
1137,1138,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1137,1160,0.00926,0.0238,0.00242,69,69,69,0,0,1,-30,30
1138,1140,0.00826,0.02628,0.00286,120,120,120,0,0,1,-30,30
1138,1150,0.0162,0.0338,0.00351,78,78,78,0,0,1,-30,30
1139,1168,0.02901,0.09438,0.00966,123,123,123,0,0,1,-30,30
1139,1186,0.03058,0.05372,0.00508,78,78,78,0,0,1,-30,30
1141,1148,0.02479,0.08,0.00823,123,123,123,0,0,1,-30,30
1142,3348,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1143,1170,0.03099,0.07901,0.00801,102,102,102,0,0,1,-30,30
1144,1151,0.02231,0.05702,0.00576,102,102,102,0,0,1,-30,30
1145,1146,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1145,1149,0.01157,0.03769,0.00387,69,69,69,0,0,1,-30,30
1145,1173,0.15802,0.18273,0.01643,46,46,46,0,0,1,-30,30
1145,3496,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1146,1147,0.00661,0.01372,0.00133,114,114,114,0,0,1,-30,30
1150,1151,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1150,1169,0.00942,0.03066,0.00315,76,76,76,0,0,1,-30,30
1150,1203,0.06223,0.10413,0.01072,69,69,69,0,0,1,-30,30
1151,1160,0.01033,0.02653,0.00269,69,69,69,0,0,1,-30,30
1153,1154,8e-05,0.00083,0,438,438,438,0,0,1,-30,30
1153,1184,0.00529,0.01074,0.00111,90,90,90,0,0,1,-30,30
1153,4166,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
1154,1185,0.01554,0.05455,0.00557,137,137,137,0,0,1,-30,30
1155,1168,0.02781,0.08994,0.01845,123,123,123,0,0,1,-30,30
1156,1163,0.034,0.10995,0.02256,69,69,69,0,0,1,-30,30
1156,1177,0.01928,0.06236,0.0064,123,123,123,0,0,1,-30,30
1157,1166,0.01976,0.0514,0.00515,69,69,69,0,0,1,-30,30
1158,1175,0.00207,0.00727,0.0007,123,123,123,0,0,1,-30,30
1159,1204,0.05686,0.09339,0.00944,76,76,76,0,0,1,-30,30
1162,1180,0.00438,0.01136,0.00098,120,120,120,0,0,1,-30,30
